"sample_id","subclass_label","Kcnc1","Kcnd1","Kcnd2","Kcnd3","Kcnab1","Kcnip1","Kcnip2","Hcn1","Hcn2","Hcn3","Cacna1g","Scn1a","Scn3a","Scn8a"
"LS-15089_S05_E1-50","L6 IT",0,0,6.36569006769995,2.853304460985,6.15073311945185,0.603006071403528,0,7.6116097316166,2.36485944528899,0,5.51170569737578,6.49580755019458,6.31957220686582,7.38853281038
"LS-15089_S06_E1-50","NP",3.88106515591247,0,0,0,8.41214356693846,7.07862487849086,0,2.76775780369253,0,7.00340514783566,4.50190193619458,6.81321285688582,5.28659559427148,6.6175569146824
"LS-15089_S07_E1-50","NP",0,0,8.00142864414541,0,0,0,0,6.90383633628572,1.01072612459371,0,0,7.0212073349197,2.60279532611911,6.82208270430437
"LS-15089_S08_E1-50","NP",5.40925138098365,0,7.6573386501839,0,0,5.10767271334728,0,7.6573386501839,3.6225861073562,0,5.67196373501988,7.31685939204978,6.01476737974581,8.13250336472971
"LS-15089_S09_E1-50","L4",0,0,6.62357409855215,0,7.73741358405096,0,8.07366477671145,0,4.6024011069286,0,4.72847202186318,5.55548346404065,6.22414756636097,7.64050080644808
"LS-15089_S10_E1-50","L2/3 IT",5.88813032425041,0,5.06598502410712,0,0,0,8.09006058993857,0,0.745911029577378,0,0.745911029577378,7.45119022593116,5.57637922538265,7.96663881852726
"LS-15089_S11_E1-50","NP",0,0,8.72208207648907,0,0,7.41575951211237,0,9.52427401009099,0,0,0,0,7.46148062442829,8.00370922802405
"LS-15089_S12_E1-50","NP",1.0707014882803,0,5.77931927629064,0,8.61751072906316,8.32994191021639,0,6.36516108613027,0.632479686368418,6.14728342320307,0,8.08593335979319,7.07366187905348,8.83822251492191
"LS-15089_S13_E1-50","NP",3.86787235707839,0,6.8260338695906,0,7.45700781004611,7.58435863743042,0,4.01515486198961,1.85413041224446,0,1.62866636769557,7.47832387069698,6.32162507091429,6.33102917254545
"LS-15089_S14_E1-50","NP",0,0,0,0,8.18521574295822,8.69874057552198,0,1.68448871849555,0,0,0,7.00111304645908,1.47062105184334,8.5549588065016
"LS-15089_S15_E1-50","NP",6.29627224472571,0,5.74227080725229,0,0,7.66138348026159,0,5.75520116390229,5.19623107146453,0,0,8.5872608634507,0,7.8479735109891
"LS-15089_S16_E1-50","NP",0,0,5.21632512359762,0,0,6.38564440507519,6.98650619537893,6.55261402929163,5.21632512359762,6.73917599112227,0,7.43215878249834,6.77518186475492,6.32863300336254
"LS-15089_S17_E1-50","L2/3 IT",3.83280266047258,0,7.60442987497844,3.99627152670181,0,0,5.06530327714945,0,2.61558067985914,0,4.33861114156602,6.65834883662579,3.04712930294477,7.67853504522162
"LS-15089_S18_E1-50","L2/3 IT",6.1557493065385,0,6.02472787131414,3.78881971057092,0,0,4.04211575439873,6.04418961123694,2.65657846020735,0,0.528184445211762,0,0,7.72715814920764
"LS-15089_S19_E1-50","L2/3 IT",0.944184081089149,0,6.96381456878945,2.90085769034804,0,0,5.36451526233498,5.36451526233498,4.21396215069613,0,3.75225141783882,6.53116214767249,5.66963404376176,8.24623173464127
"LS-15089_S20_E1-50","L2/3 IT",6.08045764859222,0,5.22920720671283,0,0,0,4.88621463994254,5.12368443047869,4.28685276494099,0,0,2.97796025819078,3.66002744621551,6.12488940827679
"LS-15089_S21_E1-50","L2/3 IT",4.81646731653332,0,5.21864759271149,3.46802397829177,0,0,6.37565684094007,3.33043478376504,0,0,0,6.60180822674608,4.68150475249363,7.69239754142721
"LS-15089_S22_E1-50","L2/3 IT",5.04251375278357,0,7.8670410016574,3.36146569596855,0,0,7.42298337999038,0,4.04116171760708,0,1.83882222010889,1.61435319793323,6.15176269237714,7.99788661069804
"LS-15089_S23_E1-50","L2/3 IT",3.20906346060263,0,6.25560870670914,6.74199665610727,0,0,4.31117099635767,0,0,0,0,6.73403463218282,0.668216426358462,6.8342634280975
"LS-15089_S24_E1-50","L2/3 IT",5.73234371185367,0,7.94653514365083,5.9180410263379,0,0,6.57613767559774,5.86737809375094,4.22768975600947,0,2.37100667293601,7.53648906072163,5.2492765401696,7.03215856682493
"LS-15089_S25_E1-50","L6 IT",4.72067857104266,0,6.77043324444998,5.90379287900227,8.13932081216159,0,0.968833230785478,6.42151362391,2.94500819011156,0,0,2.12114793406698,3.58597875340101,6.00402860671253
"LS-15089_S26_E1-50","L6 IT",4.25393327175511,0,6.12900780673959,5.19702985169602,8.65982806728138,0,0,1.53758430123236,2.52549258576222,0,3.10640188825164,4.45508909533145,3.02441716637073,6.91191044418635
"LS-15089_S27_E1-50","L6 CT",1.83891919459311,0,2.62172099226539,6.87650895587427,0,0,4.90048503496721,3.49948581184988,5.38277873003366,0,0,7.92951225019023,5.75741897674062,8.93112821503333
"LS-15089_S28_E1-50","L6 CT",4.33008678219451,0,5.80609442287578,6.31043169911993,0,0,0,6.89512557229513,4.10822419944984,0,0,7.20648233326888,6.4510172476698,6.97948723056288
"LS-15089_S29_E1-50","L6 CT",0,0,5.94647585976395,3.94349533853088,0,0,1.52424619926273,5.26780834280739,0,0,0,5.11995993543632,6.15078138984922,6.76259060761721
"LS-15089_S30_E1-50","L6 CT",3.18848548585105,0,5.93446561291549,6.52656419081202,0,0,4.18491143962236,6.4732925334314,2.7504603745821,0,2.52967903380596,5.64894422581422,3.93765473463029,6.89395030294749
"LS-15089_S31_E1-50","L6 IT",3.66722763414794,0,5.57943931354996,5.00948420237417,8.16476280621389,0,0,0,2.2931887131464,6.52202765427885,6.76908794865865,0.475228358151287,5.92341427540005,7.28794337831755
"LS-15089_S33_E1-50","L6 CT",0,0,6.60795704989575,6.06604371400332,0.628014929074904,0,0.628014929074904,5.66205664492089,3.6385580055943,0,0,5.64643164608,5.44440512178091,6.60795704989575
"LS-15089_S34_E1-50","L6 IT",5.17759196086261,0,6.08563781972916,3.15874937650412,5.07525568750927,0,5.19721609131735,0,2.44914814000733,3.07636970676327,7.09603731754782,5.19721609131735,5.51125789041094,7.87011789617803
"LS-15089_S35_E1-50","L6 CT",0,0,5.91372299538417,5.79672746399424,0,0,4.86665909634216,6.8730963101758,0,0,3.79841620684012,6.86585398232178,6.84390627083457,8.02157691675774
"LS-15089_S36_E1-50","L6 CT",4.77232639802463,0,5.98255198629841,5.04756962359706,0,0,0,6.36419653333807,3.26551949676795,0,0,5.9381882448556,4.64009235435167,6.92637556226812
"LS-15089_S40_E1-50","L6 IT",4.51939893904285,4.69625483542367,5.65394526825567,4.48769429044994,7.82538936506489,0,0,6.44690839850643,0,0,4.16581462272496,0,4.28127321450558,7.20999594394502
"LS-15089_S41_E1-50","L6 IT",4.87654593405271,0,6.45555448170379,5.21004483549978,7.11387211431404,0,5.02899768877397,2.42370600971105,1.06444753257449,5.63127643022479,1.89856521316644,5.78195655928223,5.05291061484419,7.43826190005834
"LS-15089_S42_E1-50","L6 IT",5.1037163073864,0,6.56640674544601,3.22439578330341,4.99685946109918,0,4.55974347050566,3.22439578330341,3.8823350842879,0,4.10447477250318,6.17370818483218,4.01967778299252,7.26386302196733
"LS-15089_S43_E1-50","L6 CT",2.93938976096639,0,5.05866503365092,6.87000051711626,0,0,1.01883875992594,7.07057557869951,5.32188908003252,0,0,5.94370926776621,6.20684636153657,7.95912323490334
"LS-15089_S44_E1-50","L6 CT",0,0,4.30117662554844,3.33689665182332,1.00833503096576,0,0,4.57050759599963,2.92130752219623,0,3.96975185504549,6.13532544111741,6.25480800837279,6.02759318689432
"LS-15089_S45_E1-50","L6 IT",5.37911576380377,0,4.77746147935877,3.72619514182977,7.62019505316134,0,5.87640038165193,4.39670948844118,2.43410749249666,1.97680327904103,4.25599633864296,6.42055674249391,3.67183652298572,7.42859713171889
"LS-15089_S46_E1-50","L6 IT",2.56884225957683,0,4.2670356798653,6.34719249972335,7.50430189448385,0,5.73588248742511,3.78938084590781,2.30645613362343,0,4.86393778171121,3.68257265878665,6.48069528547149,5.20997248829823
"LS-15089_S47_E1-50","L6 IT",6.32538925200796,0,5.53146448096039,0,6.1167229553512,0,5.68355637288211,6.36192793250854,2.84213759774959,0,5.22922913135083,1.83639840925526,6.91052246972518,7.16949685540506
"LS-15089_S48_E1-50","L6 IT",2.23141525835763,0,7.01460147338949,1.03982907266715,7.10036738418812,0,6.54532908782358,7.4618342646325,4.24425755804766,0,5.97211975701416,2.6507462386308,2.97524430228827,6.65521575035332
"LS-15089_S49_E1-50","L6 IT",6.32631269272302,0,6.29589462895577,0,6.91864098592267,0,0,3.73087495473499,4.35979168347424,4.70666193574143,5.2834622754825,0.639744163844146,2.29465600363899,6.12185464714397
"LS-15089_S50_E1-50","L6 CT",0,0,6.17812624654337,6.62909132081504,0,0,6.09877904761705,3.94418436746772,2.70834059575215,0,2.82563589366725,7.07642881804878,3.03499094274666,6.9203477965798
"LS-15089_S51_E1-50","L6 IT",3.99199217091539,0,5.88516392431295,0,4.96979793692856,0,6.66932080714857,4.46477841705421,4.79377875327834,0,5.18899169645181,5.66891854966919,5.79451648245557,7.45798603997641
"LS-15089_S52_E1-50","L6 IT",5.25562985213425,0,7.43517695488655,4.63045504137579,6.76123930748547,0,0,5.04597922770631,0.600949213901247,5.47261737510771,3.99862070403222,4.50474714146808,0,6.64686996488373
"LS-15089_S53_E1-50","L6 IT",5.09130498223144,0,5.04464453562151,5.7878241537363,7.42524143636562,0,5.06816339047451,5.57447751034976,2.55636313912467,0,3.56674204169868,2.68362903180135,5.73001811902684,7.45676781251982
"LS-15089_S54_E1-50","L6 IT",2.53873585552093,0,5.32075359465975,6.63838265132803,6.97268830623124,0,6.95041362391934,6.29377176738077,3.90219989109615,0,0,5.01212950878041,6.17392261003473,6.88732331819546
"LS-15089_S55_E1-50","L6 IT",4.32940070851601,0,4.83243041330173,4.73482507659971,7.00752861912341,0,0,3.36722520463742,0,0,5.95510739118491,6.68709674850724,5.60070622549168,6.62715512299213
"LS-15089_S56_E1-50","L6 IT",0,0,6.78199433304929,0.561882211810151,7.05941907303748,0,0,6.5813901409177,2.9386084162108,5.61752128969328,4.51758551608769,1.53842667217039,5.69912807019218,7.46916749919084
"LS-15089_S57_E1-50","L6 IT",0,0,6.35643758431434,5.15207125372264,7.48942478674488,0,6.15943891222606,6.65869852486906,3.45987881802947,0,4.93336161425266,5.30923220929354,5.63380752533694,6.90847094884908
"LS-15089_S58_E1-50","L6 CT",0.651519289514393,0,4.73806357880405,5.01770748673968,1.94639689370408,0,5.09202343209649,8.0821415354381,4.086019697724,4.70687021245188,4.57488028895222,6.16554763038278,6.00811912552014,7.58665379828093
"LS-15089_S59_E1-50","L6 IT",3.95309064018309,0,7.2811418803701,1.14231134395356,7.05749516542526,0,0,4.54447673737583,3.56877322412872,0,5.77417556001192,1.77175358749693,6.15027411048023,7.13389440338077
"LS-15089_S60_E1-50","L6 CT",4.68585811624287,0,0,3.51301387955409,0,0,0,6.81985244441655,4.40472860667938,0,0.723352456281878,8.44290421292319,5.04000216151325,7.67784237081389
"LS-15089_S61_E1-50","L6 IT",4.68104447634884,0,6.86353294451099,6.39193474327292,6.73098458167642,0,5.14050901601797,6.18096839051423,2.5386133274085,0,4.2957173673906,5.90511518475635,5.52658805937128,7.96539854331089
"LS-15089_S62_E1-50","L6 IT",0,0,4.3879707865911,5.11450830968925,6.3791947282743,0,0,2.58115991077315,3.99572138081315,0,0,4.47137456666324,3.61051867064634,7.00109581279941
"LS-15089_S64_E1-50","L6 IT",0,0,7.69783651359506,5.14720507691512,5.29293284535767,0,4.93521125144036,5.44323511199846,4.85700917610074,0,2.99911931682102,5.56301762682614,5.89848345299326,7.36262893703759
"LS-15089_S65_E1-50","L4",0,0,6.3295134366049,0,0,0,7.0537677178971,0,3.97858880721715,0,0,5.46840931263685,2.01958872158396,6.74005917066561
"LS-15089_S66_E1-50","L4",3.81282444691459,0,7.30643347792673,0,3.6721831305112,0,5.78583001303036,0,0,0,0,6.10594039232684,3.6721831305112,7.06762160433815
"LS-15089_S67_E1-50","L4",0,0,6.90318364734353,5.292523725353,7.79014757567582,0.666833343873901,6.58779524752371,6.41974385325553,0,0,4.61490876431736,5.94301171934747,4.54400366978602,8.3970255840487
"LS-15089_S68_E1-50","L4",4.4765009061628,0,7.11050407039705,6.10507863625196,4.89991775454711,0,6.71119238246331,6.17749992378967,4.63186158169821,0,4.1461445094244,6.58754567235059,6.3927024527397,7.56081364780192
"LS-15089_S69_E1-50","L4",0,0,6.41565054441927,6.28064033915721,1.28095230659566,0,5.53241420383264,5.45614238025783,0.562341999960739,0,5.18083080078744,7.33660392752909,0,8.39067809083398
"LS-15089_S70_E1-50","L4",3.57543736647232,0,6.62599003484874,5.71382969965798,5.92613365924162,0,5.53120302659526,5.20489953543428,4.66915788616775,0,6.68551471129688,8.67496398364284,6.13271138282242,8.80310483084415
"LS-15089_S71_E1-50","L4",2.70889744926761,0,6.78633240130382,0,7.24274461968203,0,0,0.547467750177281,0,0,3.06768870027069,6.39357524535131,4.84253083731739,7.65649921154837
"LS-15089_S72_E1-50","L4",5.59349995704813,0,6.83555709343369,5.72332692135065,5.55215893815034,0,6.946078047403,6.34021663442141,0.933062584549797,0,3.12585956585086,6.48637929077797,6.61239816330692,7.9268004701247
"LS-15089_S73_E1-50","L4",7.19590789615751,0,6.97698124639834,0,2.8353404141467,0,5.82761396839551,5.26230503410827,2.8353404141467,0,5.13064574824167,7.43328611609211,6.7932468994362,9.11202261796561
"LS-15089_S74_E1-50","L5 IT",0,0,7.17741500964912,5.66500714283583,5.84039652545961,0,5.21233705984716,7.4808893085271,4.29157346134428,0,4.07473750576332,7.52864640255688,6.21414838454427,6.58652850966947
