,specimen_id,annot_layer,clustering_1,clustering_2,cre,dendrite_type,morph,recon_status,structure_layer,x,y,clustering_3,ephys_cluster,me_type
726,489751692,,,19,Cux2-CreERT2,spiny,,,2/3,-54.71572,1.2085112,7,Exc_3,
727,489751959,,,19,Cux2-CreERT2,spiny,,,4,-46.463074,5.149531,7,Exc_3,
728,489752610,,,20,Nr5a1-Cre,spiny,,,4,-24.394966,-28.938557,7,Exc_3,
729,489753228,,,8,Nr5a1-Cre,spiny,,,4,-33.0076,20.066587,7,Exc_3,
730,489753277,,,20,Nr5a1-Cre,spiny,,,2/3,-69.18086,-9.315524,7,Exc_3,
731,489754156,,,19,Nr5a1-Cre,spiny,,,4,-54.545563,14.666623,7,Exc_3,
732,489885173,,,19,Nr5a1-Cre,spiny,,,4,-52.482292,13.093167,7,Exc_3,
733,489887491,,,19,Cux2-CreERT2,spiny,,,4,-59.33156,17.09197,7,Exc_3,
734,489888847,,,20,Nr5a1-Cre,spiny,,,2/3,-74.333786,1.0965255,7,Exc_3,
735,489888898,,,19,Nr5a1-Cre,spiny,,,4,-51.856716,7.530242,7,Exc_3,
736,489912680,,,21,Cux2-CreERT2,spiny,,,5,-41.33182,-16.481773,7,Exc_3,
737,489923501,,,24,Cux2-CreERT2,spiny,,,2/3,-21.5018,-29.699999,7,Exc_3,
738,490149337,,,3,Htr3a-Cre_NO152,aspiny,,,2/3,22.12779,46.167835,2,Inh_3,
739,490170480,,,21,Cux2-CreERT2,spiny,,,4,-64.89439,10.286665,7,Exc_3,
740,490171952,,,9,Cux2-CreERT2,spiny,,,4,-41.233078,14.116842,8,Exc_3,
741,490172112,,,24,Cux2-CreERT2,spiny,,,4,-51.968056,-24.347567,7,Exc_3,
742,490173806,,,14,Sst-IRES-Cre,aspiny,,,5,56.97058,12.972707,1,Inh_7,
743,490205998,4,,19,Scnn1a-Tg2-Cre,spiny,TUFTED,Yes,4,-45.42081,9.168783,7,Exc_3,ME_Exc_13
744,490259231,6a,,23,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,6,-6.438818,10.908644,7,Exc_3,ME_Exc_2
745,490259892,,,7,Ntsr1-Cre_GN220,spiny,,,6,-10.356965,-35.812504,3,Exc_3,
746,490263211,,,19,Scnn1a-Tg2-Cre,spiny,,,4,-47.244476,9.078728,7,Exc_3,
747,490263438,,,18,Ntsr1-Cre_GN220,spiny,,,5,-9.594408,16.23027,7,Exc_3,
748,490264167,,,8,Ntsr1-Cre_GN220,spiny,,,6,-20.847002,20.519623,7,Exc_2,
749,490267219,,,23,Scnn1a-Tg2-Cre,spiny,,,4,-66.81468,-16.823324,7,Exc_3,
750,490267468,,,19,Cux2-CreERT2,spiny,,,4,-52.223484,16.198618,7,Exc_3,
751,490276212,,,15,Sst-IRES-Cre,aspiny,,,6,45.343887,8.086782,1,Inh_6,
752,490278904,,,13,Sst-IRES-Cre,aspiny,,,4,39.930534,36.091995,0,Inh_4,
753,490283114,,,23,Scnn1a-Tg2-Cre,spiny,,,5,-62.058334,-12.995076,7,Exc_3,
754,490283519,,,21,Scnn1a-Tg2-Cre,spiny,,,4,-48.961643,-26.746347,7,Exc_3,
755,490376252,,,18,Cux2-CreERT2,spiny,,,2/3,-61.887924,31.085033,6,Exc_4,
756,490382353,6a,,4,unlabeled,aspiny,BC,Yes,6,93.42961,-8.389076,10,Inh_8,ME_Inh_6
757,490385956,,,17,Ntsr1-Cre_GN220,spiny,,,6,-42.82302,-50.64664,7,Exc_3,
758,490386426,,,4,Pvalb-IRES-Cre,aspiny,,,5,90.1141,-6.721121,10,Inh_8,
759,490387590,5,,1,Pvalb-IRES-Cre,aspiny,TRANSLAMINAR,Yes,5,67.98675,-31.110662,13,Inh_12,ME_Inh_10
760,490485142,6a,,6,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,6,-15.698593,36.678658,4,Exc_1,ME_Exc_4
761,490558274,,,8,Rbp4-Cre_KL100,spiny,,,5,-50.95385,44.18554,8,Exc_2,
762,490576429,,,8,Rbp4-Cre_KL100,spiny,,,5,-53.881435,42.96131,7,Exc_4,
763,490601284,,,23,Rbp4-Cre_KL100,spiny,,,4,-53.080254,-20.006775,7,Exc_3,
764,490612150,,,8,Rorb-IRES2-Cre,spiny,,,6,-16.78428,16.333567,8,Exc_2,
765,490612844,,,9,Rbp4-Cre_KL100,spiny,,,5,-7.5482903,29.567795,8,Exc_2,
766,490624177,,,19,Rorb-IRES2-Cre,spiny,,,4,-44.934624,16.101124,7,Exc_3,
767,490626718,,,19,Rorb-IRES2-Cre,spiny,,,4,-53.137207,15.822004,7,Exc_3,
768,490626827,,,19,Rorb-IRES2-Cre,spiny,,,4,-45.10153,15.210356,7,Exc_3,
769,490712265,,,24,unlabeled,spiny,,,5,-36.997463,-18.21888,7,Exc_3,
770,490718897,,,8,Ntsr1-Cre_GN220,spiny,,,6,-13.208861,26.799274,8,Exc_2,
771,490729633,,,12,Htr3a-Cre_NO152,aspiny,,,2/3,20.565077,45.755272,2,Inh_3,
772,490733962,,,18,Rbp4-Cre_KL100,spiny,,,5,-58.5719,40.400185,6,Exc_4,
773,490746462,,,15,unlabeled,aspiny,,,5,44.367153,-1.817398,1,Inh_6,
774,490772223,,,8,Rbp4-Cre_KL100,spiny,,,5,-51.173225,43.14127,7,Exc_4,
775,490779678,,,18,Rbp4-Cre_KL100,spiny,,,5,-54.23355,36.35887,6,Exc_4,
776,490789494,,,15,Sst-IRES-Cre,aspiny,,,4,58.11113,14.343065,1,Inh_6,
777,490790207,,,18,Rbp4-Cre_KL100,spiny,,,5,-56.372963,42.897873,6,Exc_4,
778,490908575,,,1,Sst-IRES-Cre,aspiny,,,4,75.73979,-13.556113,13,Inh_12,
779,490912243,,,14,Sst-IRES-Cre,aspiny,,,4,54.786964,18.077347,1,Inh_7,
780,490916882,5,,18,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,5,-54.838623,37.655273,6,Exc_3,ME_Exc_1
781,490916919,,,9,Rbp4-Cre_KL100,spiny,,,5,-15.845827,32.369434,8,Exc_1,
782,490931049,,,23,Rbp4-Cre_KL100,spiny,,,4,-23.742598,-28.621689,7,Exc_3,
783,490966322,,,24,Rbp4-Cre_KL100,spiny,,,5,-17.820095,-7.902762,7,Exc_3,
784,490982660,,,9,Rbp4-Cre_KL100,spiny,,,2/3,-2.8280716,-10.006321,3,Exc_3,
785,491026389,,,10,Sst-IRES-Cre,aspiny,,,2/3,46.647484,22.304707,2,Inh_5,
786,491029832,,,15,Sst-IRES-Cre,aspiny,,,5,56.738033,12.366448,1,Inh_6,
787,491030723,,,14,Sst-IRES-Cre,aspiny,,,5,47.900375,16.929789,2,Inh_5,
788,491031969,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,66.88172,-25.409737,13,Inh_12,
789,491038812,,,2,Pvalb-IRES-Cre,aspiny,,,4,94.20559,-21.747355,11,Inh_11,
790,497499510,,,24,unlabeled,spiny,NON - TUFTED,No,6,-37.35636,-36.497124,7,Exc_3,
791,497560724,,,14,Sst-IRES-Cre,aspiny,,,5,61.01535,22.255707,2,Inh_7,
792,497583188,,,23,Rorb-IRES2-Cre,spiny,,,4,-57.911625,-20.100538,7,Exc_3,
793,497590510,,,6,Rorb-IRES2-Cre,spiny,,,5,-16.50452,34.782303,8,Exc_1,
794,497611660,6a,,9,Rorb-IRES2-Cre,spiny,CORTICO-THALAMIC TYPE,Yes,6,-14.418789,27.021189,8,Exc_2,ME_Exc_3
795,500857324,,,21,Rorb-IRES2-Cre,spiny,,,4,-29.83619,-44.938087,7,Exc_3,
796,500859045,,,20,Rorb-IRES2-Cre,spiny,TUFTED,No,4,-38.227108,2.4384773,7,Exc_3,
797,500862585,,,0,Pvalb-IRES-Cre,aspiny,,,4,77.78519,-42.072586,9,Inh_10,
798,500864322,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,75.03388,-17.952898,13,Inh_12,
799,500864898,,,5,Pvalb-IRES-Cre,aspiny,,,6,90.50578,10.295726,10,Inh_9,
800,500894271,,,22,Rorb-IRES2-Cre,spiny,,,4,-36.728317,2.4920256,7,Exc_3,
801,500955426,,,23,Cux2-CreERT2,spiny,NON - TUFTED,No,2/3,-64.25043,-14.756388,7,Exc_3,
802,500961697,,,23,Scnn1a-Tg3-Cre,spiny,,,4,-56.72685,-12.229587,7,Exc_3,
803,500963059,,,23,Scnn1a-Tg3-Cre,spiny,TUFTED,No,4,-64.19557,-16.972261,7,Exc_3,
804,500964358,,,21,Scnn1a-Tg3-Cre,spiny,TUFTED,No,4,-29.313484,-47.358253,7,Exc_3,
805,500964382,,,23,Scnn1a-Tg3-Cre,spiny,TUFTED,No,4,-69.76101,-6.926376,7,Exc_3,
806,500966656,,,15,Sst-IRES-Cre,aspiny,,,5,45.057526,3.2150748,1,Inh_6,
807,501014504,,,21,Rbp4-Cre_KL100,spiny,,,4,-34.00042,-17.154993,7,Exc_3,
808,501022658,,,8,Cux2-CreERT2,spiny,,,2/3,-41.33837,19.669405,7,Exc_2,
809,501023852,,,20,Scnn1a-Tg3-Cre,spiny,NON - TUFTED,No,4,-72.373505,-9.377523,7,Exc_3,
810,501280518,,,14,Sst-IRES-Cre,aspiny,,,4,56.438328,18.360039,2,Inh_7,
811,501282204,,,14,Sst-IRES-Cre,aspiny,,,4,54.60961,13.255826,1,Inh_7,
812,501562903,,,8,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,No,6,-12.817379,21.320759,8,Exc_2,
813,501563275,,,22,Ntsr1-Cre_GN220,spiny,,,6,-10.2912,9.46139,7,Exc_3,
814,501566512,,,8,Ntsr1-Cre_GN220,spiny,,,6,-12.953872,18.8079,7,Exc_2,
815,501570114,,,7,Vip-IRES-Cre,aspiny,,,4,21.897686,25.51512,3,Inh_3,
816,501730497,5,,15,Sst-IRES-Cre,sparsely spiny,MARTINOTTI,Yes,5,40.088493,5.003295,1,Inh_6,ME_Inh_24
817,501736631,,,11,Vip-IRES-Cre,aspiny,,,2/3,6.161364,8.613149,3,Inh_3,
818,501798889,5,,10,Sst-IRES-Cre,aspiny,MARTINOTTI,Yes,5,42.97459,19.940233,2,Inh_5,
819,501799874,6a,,8,unlabeled,spiny,CORTICO-THALAMIC TYPE,Yes,6,-16.05939,14.877294,8,Exc_2,ME_Exc_3
820,501839495,,,21,Rbp4-Cre_KL100,spiny,,,4,-47.585136,-26.543314,7,Exc_3,
821,501841672,6a,,24,unlabeled,spiny,CORTICO-CORTICO TYPE,Yes,6,-10.584253,10.80532,7,Exc_3,ME_Exc_2
822,501842713,,,23,Ctgf-T2A-dgCre,spiny,,,5,-43.188835,-19.395586,7,Exc_3,
823,501845152,6a,,15,unlabeled,spiny,CORTICO-CORTICO TYPE,Yes,6,-4.225958,4.9561553,1,Exc_3,ME_Exc_2
824,501845630,6a,,21,unlabeled,spiny,CORTICO-CORTICO TYPE,Yes,6,-39.955696,-20.66357,7,Exc_3,ME_Exc_6
825,501847408,,,21,Rorb-IRES2-Cre,spiny,TUFTED,No,5,-52.11653,-23.347795,7,Exc_3,
826,501847931,6a,,24,Rorb-IRES2-Cre,spiny,CORTICO-THALAMIC TYPE,Yes,6,-9.137558,-33.908756,7,Exc_3,ME_Exc_2
827,501848265,,,9,Rorb-IRES2-Cre,spiny,,,4,-41.67064,13.374112,8,Exc_3,
828,501848315,,,24,Rorb-IRES2-Cre,spiny,,,4,-44.71345,-43.93431,7,Exc_3,
829,501850666,6b,,7,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-7.4771852,-21.199482,7,Exc_3,ME_Exc_11
830,501886192,,,21,Rbp4-Cre_KL100,spiny,TUFTED,No,5,-55.520393,-33.61553,7,Exc_3,
831,501891177,,,7,Ctgf-T2A-dgCre,spiny,,,5,-26.015076,42.34368,3,Exc_3,
832,501895840,,,21,Rorb-IRES2-Cre,spiny,TUFTED,No,4,-51.70993,-21.296455,7,Exc_3,
833,501940485,,,13,Ctgf-T2A-dgCre,aspiny,,,6,44.76258,38.215412,0,Inh_4,
834,501951290,,,21,Rorb-IRES2-Cre,spiny,TUFTED,No,4,-59.231285,-28.360233,7,Exc_3,
835,501956013,6a,,21,Ctgf-T2A-dgCre,spiny,CORTICO-CORTICO TYPE,Yes,6,-45.866665,-23.279587,7,Exc_3,ME_Exc_6
836,502100978,,,21,Rorb-IRES2-Cre,spiny,,,2/3,-39.16982,-25.339025,7,Exc_3,
837,502120615,,,21,Rorb-IRES2-Cre,spiny,,,2/3,-39.669155,-23.415005,7,Exc_3,
838,502143149,,,24,Rorb-IRES2-Cre,spiny,NON - TUFTED,No,4,-46.16303,-46.87144,7,Exc_3,
839,502143555,,,24,unlabeled,spiny,,,5,-32.69411,-32.810986,7,Exc_3,
840,502144146,,,23,Rorb-IRES2-Cre,spiny,,,5,-41.95305,-25.030766,7,Exc_3,
841,502193385,,,19,Nr5a1-Cre,spiny,,,4,-45.573715,17.586996,7,Exc_3,
842,502245101,,,20,Nr5a1-Cre,spiny,,,4,-62.018738,-0.15325232,7,Exc_3,
843,502260112,,,20,Nr5a1-Cre,spiny,,,4,-37.54565,2.4232569,7,Exc_3,
844,502267531,4,,24,Nr5a1-Cre,spiny,NON - TUFTED,Yes,4,-46.451126,-45.489086,7,Exc_3,ME_Exc_18
845,502269786,2/3,,19,Nr5a1-Cre,spiny,TUFTED,Yes,2/3,-45.31618,17.33497,7,Exc_3,ME_Exc_16
846,502359001,2/3,,23,Cux2-CreERT2,spiny,TUFTED,Yes,2/3,-48.988594,-46.351345,7,Exc_3,ME_Exc_13
847,502359348,,,24,Cux2-CreERT2,spiny,,,4,-13.959038,-15.622653,7,Exc_3,
848,502366405,5,,18,Ctgf-T2A-dgCre,spiny,THICK TUFTED,Yes,5,-56.740993,35.20659,6,Exc_4,ME_Exc_1
849,502367941,6b,,24,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-13.257568,-21.560785,7,Exc_3,ME_Exc_9
850,502382506,4,,15,Sst-IRES-Cre,sparsely spiny,MARTINOTTI,Yes,6,52.571846,12.7656765,1,Inh_6,
851,502383543,6b,,21,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-58.52891,-37.29557,7,Exc_3,ME_Exc_9
852,502574847,,,22,Rorb-IRES2-Cre,spiny,,,5,-38.07296,-12.913941,7,Exc_3,
853,502597328,,,24,Rorb-IRES2-Cre,spiny,,,2/3,-45.238792,-44.881645,7,Exc_3,
854,502614426,4,,22,Rorb-IRES2-Cre,spiny,TUFTED,Yes,4,-16.668028,-14.261453,7,Exc_3,ME_Exc_12
855,502647640,,,17,Rorb-IRES2-Cre,spiny,,,5,-26.600258,-46.828392,7,Exc_3,
856,502665074,,,24,Ctgf-T2A-dgCre,spiny,,,6,-63.412582,-32.202488,7,Exc_3,
857,502667140,,,24,Ctgf-T2A-dgCre,spiny,,,6,-48.383923,-39.25666,7,Exc_3,
858,502808270,,,23,Cux2-CreERT2,spiny,TUFTED,No,5,-55.408176,-19.68173,7,Exc_3,
859,502829071,,,23,Scnn1a-Tg2-Cre,spiny,TUFTED,No,4,-54.598854,-20.388807,7,Exc_3,
860,502873181,,,11,Rorb-IRES2-Cre,spiny,,,2/3,-24.370205,-32.502132,3,Exc_3,
861,502887600,,,23,Rorb-IRES2-Cre,spiny,,,5,-53.46467,-17.888165,7,Exc_3,
862,502978383,4,,19,Nr5a1-Cre,spiny,NON - TUFTED,Yes,4,-58.733894,6.853288,7,Exc_3,ME_Exc_19
863,502993826,,,24,Nr5a1-Cre,spiny,,,4,-28.249079,-35.455,7,Exc_3,
864,502999078,4,,23,Cux2-CreERT2,spiny,TUFTED,Yes,4,-27.470013,-26.242294,7,Exc_3,ME_Exc_17
865,503286448,6a,,8,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,6,-16.217112,18.8137,8,Exc_2,ME_Exc_3
866,503517607,,,22,Ntsr1-Cre_GN220,spiny,,,6,-12.663093,3.521863,7,Exc_3,
867,503582237,,,8,Ntsr1-Cre_GN220,spiny,,,6,-8.584543,24.346512,8,Exc_2,
868,503595332,,,24,unlabeled,spiny,,,5,-24.447454,-18.672564,7,Exc_3,
869,503814817,6a,,8,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,6,-13.259746,20.503956,8,Exc_2,ME_Exc_3
870,503823047,6b,,22,unlabeled,spiny,SUBPLATE,Yes,6,-28.358978,-15.5375805,7,Exc_3,ME_Exc_9
871,504120613,,,16,Htr3a-Cre_NO152,aspiny,,,2/3,3.045051,-60.20863,5,Inh_1,
872,504179737,not in VIS,,21,unlabeled,spiny,SHORT TT,Yes,6,-55.309822,-35.449787,7,Exc_3,
873,504567071,,,21,Cux2-CreERT2,spiny,,,4,-28.809387,-46.25959,7,Exc_3,
874,504605677,,,14,Sst-IRES-Cre,aspiny,,,5,53.271652,20.77175,2,Inh_7,
875,504608602,,,15,Sst-IRES-Cre,aspiny,,,6,38.03093,10.0199,1,Inh_6,
876,504613416,,,8,Rorb-IRES2-Cre,spiny,,,6,-11.979488,26.000048,8,Exc_1,
877,504614622,,,23,Rorb-IRES2-Cre,spiny,,,5,-48.475594,-17.880608,7,Exc_3,
878,504615116,,,18,Rorb-IRES2-Cre,spiny,,,5,-62.401287,43.259407,6,Exc_4,
879,504635521,,,24,Ctgf-T2A-dgCre,spiny,,,6,-8.092248,-21.276749,7,Exc_3,
880,504643398,,,20,Cux2-CreERT2,spiny,,,4,-59.11083,-6.5452485,7,Exc_3,
881,504647603,,,21,Rorb-IRES2-Cre,spiny,,,4,-56.84595,-2.290196,7,Exc_3,
882,504913842,,,24,Rorb-IRES2-Cre,spiny,,,4,-21.112337,-30.16035,7,Exc_3,
883,505200218,,,23,Cux2-CreERT2,spiny,,,5,-61.57371,-19.85356,7,Exc_3,
884,505202906,,,19,Cux2-CreERT2,spiny,,,5,-58.846775,8.351445,7,Exc_3,
885,505476170,,,21,Cux2-CreERT2,spiny,,,5,-29.538694,-46.08075,7,Exc_3,
886,505512874,,,22,Cux2-CreERT2,spiny,,,2/3,-35.60916,-17.060326,7,Exc_3,
887,505795846,,,9,Scnn1a-Tg3-Cre,spiny,,,4,-25.776278,-0.68719304,8,Exc_3,
888,505798354,,,24,Scnn1a-Tg3-Cre,spiny,,,4,-37.125435,-24.465199,7,Exc_3,
889,505804754,,,21,Scnn1a-Tg3-Cre,spiny,,,5,-46.977036,-17.773499,7,Exc_3,
890,505808144,,,8,Nr5a1-Cre,spiny,,,4,-23.414986,18.10405,7,Exc_2,
891,505847801,,,21,Scnn1a-Tg2-Cre,spiny,TUFTED,No,4,-48.64494,-9.738461,7,Exc_3,
892,506132738,,,23,Rorb-IRES2-Cre,spiny,,,4,-27.40615,-32.227364,7,Exc_3,
893,506133241,,,20,Rorb-IRES2-Cre,spiny,,,4,-59.75626,8.384143,7,Exc_3,ME_Exc_19
894,506142944,,,21,Rorb-IRES2-Cre,spiny,,,5,-48.581158,-9.726952,7,Exc_3,
895,506226516,,,21,Scnn1a-Tg3-Cre,spiny,,,4,-53.516094,-28.97634,7,Exc_3,
896,506777471,,,23,Scnn1a-Tg2-Cre,spiny,TUFTED,No,4,-60.388596,-18.957039,7,Exc_3,
897,507100117,,,23,Rorb-IRES2-Cre,spiny,,,4,-65.35355,-19.629362,7,Exc_3,
898,507101551,6a,,22,Rorb-IRES2-Cre,spiny,TALL - SPARSE,Yes,6,-34.87625,-33.43286,7,Exc_3,ME_Exc_5
899,507121819,,,23,Rorb-IRES2-Cre,spiny,,,4,-63.53747,-5.752392,7,Exc_3,
900,507770911,,,19,Scnn1a-Tg2-Cre,spiny,TUFTED,No,4,-44.150925,8.517914,7,Exc_3,
901,507914933,,,22,Ntsr1-Cre_GN220,spiny,,,6,-34.13651,-12.292885,7,Exc_3,
902,507918877,6a,,8,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,6,-11.456975,27.73384,8,Exc_2,ME_Exc_3
903,507996688,,,22,Rbp4-Cre_KL100,spiny,TUFTED,No,5,-21.370142,6.80193,7,Exc_3,
904,508272216,,,22,Ntsr1-Cre_GN220,spiny,,,6,-35.04197,-12.753136,7,Exc_3,
905,508275137,6a,,8,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,No,6,-11.37988,25.473545,8,Exc_2,
906,508276760,,,23,Rbp4-Cre_KL100,spiny,,,6,-36.461063,-32.749977,7,Exc_3,
907,508566646,,,21,Rbp4-Cre_KL100,spiny,,,4,-55.10167,-3.9784374,7,Exc_3,
908,508883033,,,8,Rbp4-Cre_KL100,spiny,TUFTED,No,4,-27.514482,19.762566,8,Exc_1,
909,508887004,,,9,Rbp4-Cre_KL100,spiny,,,5,-23.543068,0.3625289,8,Exc_2,
910,508911693,,,18,Rbp4-Cre_KL100,spiny,,,4,-60.54109,42.571766,6,Exc_4,
911,508980706,5,,6,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,6,-13.019622,37.556625,4,Exc_1,ME_Exc_4
912,508987256,,,6,Ntsr1-Cre_GN220,spiny,,,6,-12.586381,36.769966,8,Exc_1,
913,509003464,6a,,18,Ntsr1-Cre_GN220,spiny,CORTICO-THALAMIC TYPE,Yes,6,-8.656594,15.765607,7,Exc_3,ME_Exc_2
914,509005331,,,24,Ntsr1-Cre_GN220,spiny,,,6,-30.960032,40.00548,7,Exc_3,
915,509515969,2/3,,1,Pvalb-IRES-Cre,aspiny,BC,Yes,2/3,82.01689,-12.720772,13,Inh_12,ME_Inh_12
916,509522358,,,1,Pvalb-IRES-Cre,aspiny,,,4,71.09594,-23.69619,13,Inh_12,
917,509617624,4,,4,Pvalb-IRES-Cre,aspiny,BC,Yes,5,81.79622,-0.7837968,10,Inh_8,ME_Inh_9
918,509620929,,,10,Vip-IRES-Cre,aspiny,,,5,18.149591,51.37792,3,Inh_3,
919,509683388,,,1,Pvalb-IRES-Cre,aspiny,,,5,73.31953,-6.0797987,13,Inh_12,
920,509779247,,,1,Pvalb-IRES-Cre,aspiny,,,2/3,92.35274,-16.13483,11,Inh_11,
921,509875338,,,24,unlabeled,spiny,,,6,-10.090679,-33.80324,7,Exc_3,
922,509881736,6b,,7,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-54.61269,-47.104237,7,Exc_3,ME_Exc_9
923,509885554,,,9,unlabeled,spiny,,,6,-25.339558,31.133593,8,Exc_3,
924,510106222,,,21,Ctgf-T2A-dgCre,spiny,,,6,-61.67273,-35.86267,7,Exc_3,
925,510114363,,,9,Ctgf-T2A-dgCre,spiny,,,6,-39.901237,16.279171,8,Exc_3,
926,510136749,6b,,9,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-42.81366,18.788572,8,Exc_3,ME_Exc_9
927,510376592,,,24,Ctgf-T2A-dgCre,aspiny,,,6,-10.7533865,-20.95191,7,Inh_3,
928,510395901,,,21,Ctgf-T2A-dgCre,spiny,,,6,-54.377064,-45.95041,7,Exc_3,
929,510451636,,,20,Nr5a1-Cre,spiny,,,4,-26.526634,-28.428734,7,Exc_3,
930,510455612,,,22,Nr5a1-Cre,spiny,,,5,-42.97883,-2.959504,7,Exc_3,
931,510658021,4,,23,Nr5a1-Cre,spiny,TUFTED,Yes,4,-63.176746,-18.96525,7,Exc_3,ME_Exc_17
932,510699928,,,16,Rorb-IRES2-Cre,aspiny,,,4,5.992862,-69.51711,5,Inh_1,
933,510702304,,,22,Rorb-IRES2-Cre,spiny,,,5,-18.805609,-29.317657,7,Exc_3,
934,510702728,,,23,Rorb-IRES2-Cre,spiny,,,4,-19.471888,-35.13425,7,Exc_3,
935,510706277,,,2,Pvalb-IRES-Cre,aspiny,,,4,88.17634,-37.22381,9,Inh_10,
936,510715606,4,,2,Pvalb-IRES-Cre,aspiny,BC,Yes,4,100.00122,-20.383818,11,Inh_11,ME_Inh_13
937,510946335,,,22,Nr5a1-Cre,spiny,,,2/3,-23.904087,-16.376244,7,Exc_3,
938,511244283,,,4,Pvalb-IRES-Cre,aspiny,,,5,87.83932,0.8573129,10,Inh_8,
939,511247944,,,2,Pvalb-IRES-Cre,aspiny,,,5,89.44601,-23.612019,11,Inh_11,
940,512319604,6b,,22,unlabeled,spiny,SUBPLATE,Yes,6,-35.689934,-30.64301,7,Exc_3,ME_Exc_9
941,512322162,6b,,21,Ctgf-T2A-dgCre,spiny,SUBPLATE,Yes,6,-51.149143,-43.461594,7,Exc_3,ME_Exc_9
942,513510227,2/3,,21,Cux2-CreERT2,spiny,PARALLEL,Yes,2/3,-47.68017,-35.68024,7,Exc_3,ME_Exc_7
943,513514828,,,18,unlabeled,spiny,,,6,-11.148475,15.352273,7,Exc_3,
944,513531471,2/3,,22,Cux2-CreERT2,spiny,WIDE,Yes,2/3,-42.018356,24.63688,7,Exc_3,ME_Exc_7
945,513579447,,,24,Cux2-CreERT2,spiny,,,2/3,-21.552794,-30.674025,7,Exc_3,
946,513591094,,,21,Cux2-CreERT2,spiny,,,2/3,-41.349094,-38.459312,7,Exc_3,
947,513593674,,,19,Cux2-CreERT2,spiny,,,2/3,-60.4466,8.015099,7,Exc_3,
948,513800575,4,,24,Scnn1a-Tg3-Cre,spiny,TUFTED,Yes,4,-17.6697,-22.534098,7,Exc_3,ME_Exc_17
949,513803975,,,21,Scnn1a-Tg3-Cre,spiny,NON - TUFTED,No,5,-29.53607,-43.64588,7,Exc_3,
950,513832252,,,23,Scnn1a-Tg3-Cre,spiny,TUFTED,No,4,-59.742588,-17.506166,7,Exc_3,
951,513843815,,,19,Scnn1a-Tg3-Cre,spiny,,,5,-67.48166,14.38258,7,Exc_3,
952,513877604,,,19,Scnn1a-Tg3-Cre,spiny,,,5,-51.73854,-13.765032,7,Exc_3,
953,513879001,,,21,Scnn1a-Tg3-Cre,spiny,,,5,-29.972952,-17.945007,7,Exc_3,
954,514530024,,,24,Nr5a1-Cre,spiny,,,2/3,-27.948042,-34.74477,7,Exc_3,
955,514544971,,,23,Nr5a1-Cre,spiny,TUFTED,No,4,-63.2162,-22.241976,7,Exc_3,
956,514767977,4,,10,Vip-IRES-Cre,aspiny,BTC,Yes,2/3,26.539623,43.214485,2,Inh_3,ME_Inh_2
957,514824979,5,,7,Htr3a-Cre_NO152,aspiny,BP,Yes,5,11.504023,29.553318,3,Inh_3,ME_Inh_3
958,514825708,,,16,Htr3a-Cre_NO152,aspiny,,,2/3,9.786579,-63.45383,5,Inh_1,
959,514907630,,,7,Vip-IRES-Cre,aspiny,,,4,16.476633,46.08031,3,Inh_3,
960,515056927,,,24,Scnn1a-Tg3-Cre,spiny,TUFTED,No,2/3,-27.385994,-33.15932,7,Exc_3,
961,515059388,,,23,Scnn1a-Tg3-Cre,spiny,,,5,-36.37344,-27.212044,7,Exc_3,
962,515188639,4,,9,Scnn1a-Tg3-Cre,spiny,TUFTED,No,4,-17.779158,-17.44657,7,Exc_3,
963,515199779,,,8,Scnn1a-Tg3-Cre,spiny,,,5,-18.73096,20.25327,8,Exc_2,
964,515202564,,,23,Scnn1a-Tg3-Cre,spiny,,,4,-59.863018,-15.064096,7,Exc_3,
965,515249852,5,,18,Rbp4-Cre_KL100,spiny,THICK TUFTED,Yes,5,-56.826405,34.210827,6,Exc_4,ME_Exc_1
966,515264431,,,12,Vip-IRES-Cre,aspiny,,,2/3,24.75987,35.95003,2,Inh_2,
967,515296303,,,4,Pvalb-IRES-Cre,aspiny,,,4,88.887024,-4.448844,10,Inh_8,
968,515302868,,,5,Pvalb-IRES-Cre,aspiny,,,5,88.00537,7.5602355,10,Inh_8,
969,515305346,,,4,Pvalb-IRES-Cre,aspiny,,,5,82.07583,-2.9225392,13,Inh_8,
