"sample_id","cre_label","Nr5a1","Rbp4","Hcn1","Hcn2","Hcn3","Hcn4","Cacna1a","Cacna1b","Cacna1c","Cacna1d","Cacna1e","Cacna1f","Cacna1g","Cacna1h","Cacna1i","Cacna1s","Cacna2d1","Cacna2d2","Cacna2d3","Cacna2d4","Kcna1","Kcna10","Kcna2","Kcna3","Kcna4","Kcna5","Kcna6","Kcna7","Kcnab1","Kcnab2","Kcnab3","Kcnb1","Kcnb2","Kcnc1","Kcnc2","Kcnc3","Kcnc4","Kcnd1","Kcnd2","Kcnd3","Kcnd3os","Kcne1","Kcne1l","Kcne2","Kcne3","Kcne4","Kcnf1","Kcng1","Kcng2","Kcng3","Kcng4","Kcnh1","Kcnh2","Kcnh3","Kcnh4","Kcnh5","Kcnh6","Kcnh7","Kcnh8","Kcnip1","Kcnip2","Kcnip3","Kcnip4","Kcnj1","Kcnj10","Kcnj11","Kcnj12","Kcnj13","Kcnj14","Kcnj15","Kcnj16","Kcnj2","Kcnj3","Kcnj4","Kcnj5","Kcnj6","Kcnj8","Kcnj9","Kcnk1","Kcnk10","Kcnk12","Kcnk13","Kcnk15","Kcnk16","Kcnk18","Kcnk2","Kcnk3","Kcnk4","Kcnk5","Kcnk6","Kcnk7","Kcnk9","Kcnma1","Kcnmb1","Kcnmb2","Kcnmb3","Kcnmb4","Kcnmb4os1","Kcnmb4os2","Kcnn1","Kcnn2","Kcnn3","Kcnn4","Kcnq1","Kcnq1ot1","Kcnq2","Kcnq3","Kcnq4","Kcnq5","Kcnrg","Kcns1","Kcns2","Kcns3","Kcnt1","Kcnt2","Kcnu1","Kcnv1","Kcnv2","Nav1","Nav2","Nav3","Scn10a","Scn11a","Scn1a","Scn1b","Scn2a1","Scn2b","Scn3a","Scn3b","Scn4a","Scn4b","Scn5a","Scn7a","Scn8a","Scn9a","Scnm1","Scnn1a","Scnn1b","Scnn1g"
"LS-15542_S30_E1-50","Rbp4-Cre_KL100",0,8.2247733357635,4.76084736083147,5.61390835057551,0,0,6.8924710166246,5.8295208400378,2.39252437074684,8.05727938162454,5.96190793477426,0,0,0,6.45675382421111,0,6.72865968257407,0,5.94778407548967,0,0.684594753684746,0,5.73399252708096,0,6.3318092594463,0,2.39252437074684,0,0,5.88986392989164,2.82222118733715,2.21521347175178,0,0,0,4.39501238755516,6.82453026549173,0,3.3375336673513,4.66049615622991,0,0,0,0,0,0,8.18619207896993,0,0,0,0,0,0,4.85466997691922,0,5.15434323087014,0,6.59910308350811,0,0,0,8.74724914235265,0,0,0,3.5765835787783,0,0,0,0,0,0,7.73423817253375,0,0,0,0,0,8.40615609985536,5.54051659092345,2.55040907766915,0,0,0,0,6.10877638950707,0,2.39252437074684,0,0,0,0,8.00708160564517,0,0,0,5.73399252708096,1.14698158213174,0,0,0.684594753684746,0,0,0,8.73701934939929,7.19711943929182,0,0,6.53441678040164,0,0,6.27637674431071,0,5.96190793477426,7.48809424707907,0,7.81426467366576,0,0,4.88463557995571,7.43845194760102,0,0,8.74111997511046,8.94151237197811,7.96562664172483,6.59910308350811,3.15287390320222,0,0,0,0,0,7.05282176256256,0,5.70069043976019,5.55921750734291,0,0
"LS-15542_S31_E1-50","Rbp4-Cre_KL100",0,4.54792938247155,5.96387722901609,2.45374271203936,1.54561996945711,0,5.41226407520249,2.75657175390981,6.49068775624423,4.98680768304374,7.61565404146988,0,3.78610487521402,0,5.32285341434955,0,7.35314950695269,0,7.05301991627186,0,6.42775267732293,0,7.61094031921171,0,0,0,3.49008739054725,0,6.09117771408175,5.5952234075388,5.80786461682356,7.32464392623807,0.713489051217812,5.85646494266558,0,4.80064777447146,2.27458665396458,0,5.01562618932434,6.28117517114785,0,0,0,0,0,0,4.89672831918672,0,0,0,0,1.83149621554541,0,2.06998561897358,0,3.71759796495123,0,4.62476207249956,0,0,2.61308835861311,7.76739212625982,0,0,0,0,0,0,0,0,2.06998561897358,0,4.95740175980187,0,0,5.51675737383762,0,5.8879787908233,8.32590124704994,0,0,0,0,0,0,6.94480118659049,0,0,0,0,0,0,8.30270457193967,0,0,0,6.23290509657746,0,4.19169326666987,0,1.18873636561432,3.40551246659408,0,0,8.18395060182715,5.53677758824659,0,5.61419076903971,6.44903754741579,0,0,0,0,4.1402788090409,6.73553870848653,0,8.9621358641458,0,0,3.64567509675695,7.45134361485697,0,0,6.3163465620473,7.59192989219384,9.06566794783421,5.63291199583117,4.24133830424148,2.88706699789898,0,0,0,0,7.45660771928546,5.04388028839935,5.25196022610221,0,0,0
"LS-15542_S32_E1-50","Rbp4-Cre_KL100",0,5.73469978968994,4.709138014362,3.5808658354473,0,0,5.81953850368755,0,5.21424940088419,6.93393565958707,6.91863248636888,0,0,0,0,0,7.86555147412688,0,4.59824971827048,0,7.63686076380506,0,8.98322115424472,5.11032051563362,0,0,5.64455863751113,0,0,6.04768630915644,3.79713181122154,8.18943329447678,3.72858315023761,4.55930847950195,0,0.718137791356986,7.63217744896336,0,5.68129366987738,5.64455863751113,0,0,0,0,0,0,6.26897244726474,0,0,0,0,5.08312483301375,0,5.60686373475938,0,3.6566142616032,2.46346571396283,3.50091878699772,0,0,0,6.24463290753615,0.718137791356986,0,0,0,3.23047114689803,0,0,0,0,4.09815265106738,7.66005197016405,0,0,5.26353477013377,0,5.28756012193708,7.1783936286137,0,0.718137791356986,0,0,0,0,5.188960607566,0,5.35732500605481,0,0,0,0,7.24125233884982,0,0,0,7.59415333784469,0,2.46346571396283,0,5.75207135054413,0,0,0,8.8095100462684,7.80025082321748,0,0,7.30737359166308,0,3.01714330823769,0,0,1.84005186677772,6.986253499074,0,6.26897244726474,0,0,5.35732500605481,6.53291114336366,0,0,7.47367073638313,8.07675613949075,8.85040838503422,6.32808321768107,6.56275072941253,0,0,0,0,0,8.35774563453825,0,0,0,0,0
"LS-15542_S33_E1-50","Rbp4-Cre_KL100",0,5.67849518405554,4.11889659554206,1.39914179384019,4.79415373676392,0,4.70639307300005,4.02527986127817,3.57486560301139,5.4633420112794,6.1245917971653,0,3.76062079993205,0,5.12269589357762,0,7.18627374956391,0,5.96986765343518,0,5.61564470474777,0,6.84643608559437,0,5.12269589357762,0,6.17994545866732,0,6.98342187201017,4.67591168577731,0,7.01420616598663,3.81757941122158,0,5.9316760283453,4.28966675051806,6.25403720426129,0,3.28289161858895,2.42398788303282,0,0,0,0,0,0,6.87355111883509,0,0,0,0,1.67050586435249,2.80817295823465,4.11889659554206,0,3.92516416361987,0.628368117215445,5.00501735627389,0,0,0,8.06850736110761,5.56664213160724,0,0,5.12269589357762,0,0,0,0,5.09991558884022,0,5.54993095672788,0,0,5.87912839399193,0,5.73872152719609,5.54993095672788,0,1.39914179384019,0,0,0,0,5.44538264890421,0,5.81063238249822,0,0,0,4.1635212604244,8.18672751823453,0,0,0,7.13677340969356,0,0,3.81757941122158,4.2068069326893,4.92950867096131,0,0,8.35490018288449,8.04782668543243,4.2068069326893,0,5.18895496805136,0,0,0,0,0,4.54710642711226,3.76062079993205,7.913839708112,0,4.24883163171554,4.1635212604244,6.4913388116548,0,0,7.24973816918075,8.1260120916087,8.35970251059834,6.52593081109174,4.51302445574585,4.32937778552436,0,0,0,0,7.59340642463276,0,5.61564470474777,0,0,0
"LS-15542_S34_E1-50","Rbp4-Cre_KL100",0,5.92899480701257,5.72122470571587,0.627406203734467,0,0,5.05060286677106,3.35914830454125,5.7360467023775,3.97353772770905,6.22005895325242,0,4.90079983220977,4.67329250246794,3.63697119860765,0,6.25134703236886,2.2670851129125,6.45320212951243,0,6.72987268570024,0,6.87754823079598,4.81963025881414,0,3.57236863554371,5.2288419756485,0,7.75615688565689,6.66164227380994,3.50473706275612,7.39911833490248,7.02363329243902,0,0,2.56146456442794,0,0,4.43974518419622,5.58049294284512,0,0,0,0,0,0,5.90296103498068,6.17725717066134,5.20772968450484,0,0,0,2.68881852453331,6.02867187124113,0,0,1.06320630072283,6.22005895325242,0,0,0,7.76340962085745,8.15672955167681,0,0,0,4.43974518419622,0,0,0,0,0,5.20772968450484,4.73362019476419,0,5.14247326207556,0,3.63697119860765,4.76286367912788,5.36856238121695,0,0,0,0,0,0,3.35914830454125,0,0,0,0,0,7.44944965082468,0,0,0,4.73362019476419,0,3.97353772770905,2.68881852453331,7.30781928633072,3.81504699359491,0,0,7.54933434864856,5.7360467023775,5.83574399808515,0,4.54449721140584,0,0,0,0,5.47841571834629,6.04066087126481,0,5.64474068816572,0,7.94021687816908,0.627406203734467,5.38746202879835,0,0,7.79913625856553,8.60925774044055,7.87809761680395,7.20503279322257,5.14247326207556,0,0,5.14247326207556,0,0,7.66228032925131,0,6.48864321776817,0,0,0
"LS-15542_S35_E1-50","Rbp4-Cre_KL100",0,10.7615145193032,4.13794534086371,0,0,0,3.73338573524825,6.12684116437125,7.01036596698315,5.78453731407568,4.13794534086371,0,0,0,0,0,0,1.15706243438197,9.30799740993162,0,7.9591373998533,0,5.68457153553656,6.06191761857005,0,0,7.88975069549075,0,5.8005450165634,0,0,7.2448732243477,0,7.31341564803255,6.20107917183943,0,6.73853127299172,0,6.88084160732714,5.19656138221775,0,0,0,0,0,0,5.53950225188565,0,0,0,0,0,0,5.04355241136697,0,0,3.59338490551285,0,0,6.3499118421399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26015327854282,6.39278027542816,0,0,0,0,0,0,0,5.31273456569893,0,0,0,0,0,5.90788545345958,0,5.29023628460528,0,4.93171589179869,0,0,0,0,0,0,0,6.80351901870081,7.02406518770358,0,0,0,0,3.51793653706489,0,0,4.18748313788865,0,0,0,0,5.50083525036628,3.73338573524825,6.66174046353516,0,0,7.1100732374579,5.90788545345958,7.20333277241693,7.33555808175244,3.35405956510199,6.64410618540059,0,0,0,0,6.84269827307205,0,7.09067544987346,0,0,0
"LS-15542_S36_E1-50","Rbp4-Cre_KL100",0,0,5.29158857610824,5.70337097080657,0,0,3.02076743640813,5.11433515258801,0,1.1977501224029,7.17605998327853,0,4.78257855232833,0,0,0,4.43969410897297,0,8.2620368281298,0,3.50468823739883,0,7.85361756521333,5.24312737974947,0,0,5.64861026265074,0,7.12348399726444,5.94975402543307,2.90093124660882,6.24871261544456,5.31522209344428,2.77023181416406,6.58639740308917,4.84885122449422,1.55617191746067,0,5.66709574835484,0,0,0,0,0,0,0,2.77023181416406,0,0,0,0,3.33008751753217,0,5.47062992266047,0,3.50468823739883,0,6.56684121111628,3.86642095575463,0.719760280696855,2.28730980148878,8.36752987992075,5.11433515258801,0,0,4.15539445367912,0,0,0,0,0,0,6.74271998341978,1.84303249342467,0,3.23416539092096,0,6.51675853666998,7.54928109204097,0,0,0,0,0,0,4.39603335517263,0,0,0,0,0,0,8.53288059175848,0,0,0,6.34370337876677,0,0,3.98903836823644,0,0,0,0,8.20624909302932,3.23416539092096,0,3.23416539092096,6.59607698022157,0,0,0,0,4.64013555218517,6.92273251486398,0,8.81984418991413,0,3.9290319561643,6.30881065681133,6.97559939077402,0,0,7.03373772154111,8.57509338264413,7.62687816841771,5.64861026265074,5.90372909348999,5.96477506605709,0,0,0,0,8.20308560468086,0,5.85618734949052,0,0,0
"LS-15542_S37_E1-50","Rbp4-Cre_KL100",0,5.72895885708466,7.4640399706311,3.23422659525014,0,0,5.9164072123969,0,4.35393057360326,3.3870155954963,6.48070430870521,0,0,0,3.06331860787698,0,7.4510971403645,0,0,0,8.38253259740767,0,7.67911087242971,0,5.71458961642034,0,5.68541452102086,0,0.609412676788251,6.96636778151563,6.16914591754543,7.57954941657666,0,5.17862483992086,4.19739786832542,3.45774160957459,7.61479592808262,2.76171459727995,6.87886796694265,3.31264279577639,2.22634389035254,0,0,0,0,0,7.24157771835253,0,0,0,0,7.55958942386801,0,0,0,0,5.09234249691657,4.42625681861291,0,0,0,8.86964485062383,0.609412676788251,0,0,2.64532812583745,0,0,0,0,0,0,4.71318020497473,2.37992697415166,0,4.85094008778609,0,6.66386911908305,8.39835171976363,0,4.56086372191238,0,0,0,0,5.21990503738477,3.82180712210059,5.31821601152325,0,0,0,0,7.77916386896061,0,1.63345537789063,0,5.5299729338714,0,0.609412676788251,0,7.09950814413606,0,0,0,6.72965606957771,7.07159161206306,5.33709911850765,0,0,0,0,0,0,4.87698106992966,5.64051488974384,0,7.99963041230476,0,5.17862483992086,0,5.72895885708466,0,0,8.02314183655584,9.04928176132531,7.99666435909296,6.94190462552348,6.2610017615682,4.15545909259148,0,0,0,0,8.08029678707243,0,5.35573825859246,0,0,0
"LS-15542_S38_E1-50","Rbp4-Cre_KL100",0,0,7.23151456079268,2.19620835159015,0,0,2.67222166706831,6.47211352685607,5.15514566141791,3.88105876280728,5.15514566141791,0,0,0,3.47911126681649,0,5.10596484667497,0,0,0,2.67222166706831,0,0,0,0,0,5.62547216496359,0,0,0,0,5.35780495907403,0,6.80818854110162,0,2.53031495889183,4.37190963609391,0,6.13475853471706,5.90965553083401,0,0,0,0,0,0,3.93837364012355,0,0,0,0,0,0,0,0,0,0,5.83616373413685,0,0,3.22646401640109,9.07416054272374,7.87695836715254,0,0,4.37190963609391,0,0,0,0,0,0,6.72104982304419,4.60215794680373,0,0,0,0,7.99646823264695,0,0,0,0,0,0,6.67963180607008,0,4.73748428607161,0,0,0,1.13372426369454,8.50562576999217,0,0,0,6.37165896598221,1.48097165622978,0.675474727658535,0,5.10596484667497,0,0,0,6.35070057023331,7.72645079010606,6.95427983536452,0,6.91198447466097,0,0,5.77454990113996,0,4.86119833454169,0,0,8.74930256894644,0,5.55392603102145,6.71286079861208,4.52941634048189,0,0,4.14725967328845,7.86592219822197,8.70663869512362,6.38202508323034,5.4591955382573,0,0,0,0,0,6.42276039866869,0.675474727658535,6.90481310560369,0,0,0
"LS-15542_S40_E1-50","Rbp4-Cre_KL100",0,10.8604317270316,6.67770361049197,5.35760753479757,4.71185134590988,0,3.02211364737475,2.81303927577031,4.58584027008352,0,6.74558107211725,0,4.77095626958654,0,0,0,0,4.5184516060232,8.52410197181638,0,6.21776492643389,0,7.54080833009186,1.06759304535109,3.11628748501941,0,4.16888039593638,0,7.27592592811614,4.65022116330978,3.58006544374184,5.83016951547866,0,6.34963284059353,7.93895148167129,1.06759304535109,0,0,7.93249393036129,4.03060720443325,3.70656040355404,0,0,0,0,0,6.41594269033025,0,0,0,0,2.10023793176004,2.42860728932476,0,0,0,2.81303927577031,1.40266786833497,0,8.82882364071107,1.40266786833497,0,6.21776492643389,0,0,0,0,0,0,0,0,0,4.4477603027873,0,0,0,0,3.58006544374184,6.97655193282331,0,2.42860728932476,0,0,0,0,6.3202540060203,5.15063724800268,3.20468888033212,0,0,0,0,8.03551490625666,0,8.37253424598449,0,5.43274049642887,0,0,0,3.70656040355404,2.56844597846684,0,0,7.50208459135504,6.0126614439457,3.02211364737475,0,0,0,0,4.07818607412684,6.19636352064824,6.3003303921854,0,4.4110717984692,0,0,5.69935492039152,3.87766284799298,5.17272258753845,0,0,7.51078013702807,7.63529022427369,7.93572631904026,6.48817154186168,4.4110717984692,7.67064013928848,0,0,0,0,7.2501926959504,0,5.95010250207364,0,0,0
"LS-15544_S01_E1-50","Rbp4-Cre_KL100",0,2.50706870738397,2.35023104011927,0,0,0,5.9381616976565,2.77732473213231,0.665010544196647,7.57093567106422,4.1207032912789,0,4.67775369886562,0,0,0,8.06936918792804,0,6.84049461988521,0,7.30853000656893,0,6.44427347306869,0,0,0,4.16846682126729,0,5.5079236680347,4.57516796955958,2.35023104011927,7.0841000784944,0,4.7423034484028,4.21469958073617,0,0,0,7.37110525826072,4.86333555143548,0,0,0,0,0,0,6.78028193617775,0,0,0,0,0,0,5.74690895226474,0,0,0,5.92431717381025,0,0,0,8.40711970531823,6.93327792455823,0,0,0,0,0,0,0,0,0,7.47447756334057,4.25949664950727,0,0.665010544196647,0,6.97416802605547,8.18128372956208,0,0,0,0,0,0,7.71861911312241,0,6.21329833639074,0,0,0,1.11846586303589,8.31196943637849,0,0,0,5.39199416507302,0,2.6485157765756,4.07130414141732,4.46472543921355,0,0,0,5.66602620574605,8.00833886075047,0,0,5.175316672772,0,5.33033791802016,2.17423994929099,0,6.74920620261092,4.97499512164087,0,7.23192065557819,0,0,0.665010544196647,7.15694592183894,0,0,7.36599307845676,7.93082982432785,8.05990281068617,5.52637088654773,4.30294451512341,4.02015336674739,0,0,0,0,7.32443010340178,0,6.58291629445916,0,0,0
"LS-15544_S02_E1-50","Rbp4-Cre_KL100",0,4.77179518108291,1.61550079792849,0,0.600312450374214,0,3.84971574925174,5.99904105051559,5.68852719513252,5.08860260746628,6.82652028146371,0,5.11031798533215,0,3.43360746900153,0,7.02249228728449,0,0,0,6.83306497302888,0,7.06203027549432,0,1.84004998885475,0,6.20481224974748,0,5.02142362144177,5.27319043691816,1.61550079792849,6.62252746224457,0,0,2.49682120264292,0,4.40093064255797,0,6.81334115051291,3.94946548366078,0,0,0,0,0,0,3.03995045143245,6.2929055884384,0,0,0,3.68583162736723,1.61550079792849,4.25259507226058,0,2.62303542729727,2.94646573749186,5.79962500107779,0,0,0,8.3051653161618,6.1323714491971,0,0,4.9266901057172,3.74255351256407,0,0,0,0,0,4.43574823679058,5.59920255693798,0,2.20549075462266,0,5.0441659698896,6.56864271534404,0,0,0,0,0,0,5.53642435560608,0,3.90045254742067,0,0,0,0,7.90646237277437,0,0,0,5.55237686092023,0,2.35849724033453,3.68583162736723,4.5982472201114,1.34944148759718,0,0,5.36637466186329,7.37620665070195,0,1.61550079792849,4.9266901057172,0,0,0,0.600312450374214,4.3286684711608,6.98184012874997,0,8.26216348281548,0,5.0441659698896,0.600312450374214,4.77179518108291,0,0,6.32111390839849,7.78682577230665,9.03841870357901,5.73119767843128,4.8768836605501,3.03995045143245,0,0,0,0,7.1273863706452,0,6.0448673603043,0,0,0
"LS-15544_S03_E1-50","Rbp4-Cre_KL100",0,6.27612552625628,8.09760623421483,1.84175639409936,0,0,3.12984094044977,6.0129653321429,0,1.84175639409936,6.75484349722815,0,0.601118656088278,2.03610019936923,2.62501863590087,0,5.77496620806795,0,6.78220246080605,0,6.68408630620964,0,6.58658736701999,0,3.12984094044977,0,4.66071976421911,0,7.48229128282668,6.43969164060629,0,7.21753316034861,0,2.03610019936923,1.02416688838075,0,5.25611414509979,0,7.09197250605235,6.57880727509646,0,0,0,0,0,0,6.69132024546319,2.20734505171055,5.00061021777306,0,0,5.27549647515511,0,4.29337951615659,0,0,0,5.81525457716591,0,0,0,7.60992855505775,6.32345152843974,0,0,0,0,0,0,0,0,0,6.24696634556048,3.85191888401676,0,4.66071976421911,0,5.89260546540351,5.77496620806795,3.56739190661267,0,0,0,0,0,0,6.00137127105984,3.21261241367636,0,0,0,1.02416688838075,7.46128698738664,0,0,0,5.94196075503066,0,1.35088015898975,3.90266135217299,5.23646786705815,0,0,0,5.15509281324187,5.97789982518872,4.36750437969651,0,3.04203004274808,0,4.04498584947551,1.35088015898975,0,6.36022538951009,4.50522254730731,0,4.63093227488392,0,5.7612827936823,0,5.91749415844331,0,0,6.72695565841842,8.30516936874749,8.0701220758866,6.23711416401752,5.47310348552029,0,0,5.69084853426979,0,0,7.5554711747175,0,6.19701852305645,0,0,0
"LS-15544_S04_E1-50","Rbp4-Cre_KL100",0,4.90364267692704,7.17309731941771,4.90364267692704,3.28496508111968,0,5.16945142957504,4.2605482812116,0,3.85369571683069,7.70208753944103,0,6.25472946267444,0,0,0,7.78804521698083,0,7.58563347408894,0,7.15958164033037,0,6.1763640447007,0,0,0,6.38819838947401,0,7.6785893030386,5.22241370761507,0.742307835788526,5.97503795258433,0.742307835788526,3.85369571683069,0,2.3325928689862,0,0,7.59067811061381,7.79680248451192,0,0,0,0,0,0,7.61564004568882,0,0,0,0,6.24196060900608,3.85369571683069,3.28496508111968,0,0,0,2.3325928689862,0,0,0,8.74686785835327,6.25472946267444,0,0,4.65664449081281,0,0,0,0,0,6.1763640447007,7.83130946867076,3.85369571683069,0,6.18972413272317,0,6.39974128422836,6.54195477092076,0,0,0,0,0,0,7.61068209104549,0,4.99779308668733,0,0,0,0,6.77252972070067,0,0,0,5.68548406416801,0,5.05731101859693,2.12573326236934,0.742307835788526,0,0,0,8.49306182270967,7.4310936788633,0,0,7.74344331817135,0,5.64725776216287,0,0,3.28496508111968,0,0,7.85246458908287,0,0,1.23001815318541,6.97128138241472,0,0,7.97712500108579,7.43670758642526,7.84825830907637,5.87934001814596,7.82275979052252,0,0,0,0,0,8.51445582961471,2.67418891281176,7.23239823659014,0,0,0
"LS-15544_S05_E1-50","Rbp4-Cre_KL100",0,5.480284161849,2.77866459148837,4.1113486967679,0,0,4.95243587132463,4.36040377095406,1.56269728780129,5.79995697340718,7.59842635869977,0.723647742947766,2.77866459148837,0,3.66951862473231,0,5.74844830364775,0,5.06899765119533,0,6.52652726302008,0,7.15323179772959,6.37626193027196,0,0,4.89042195225137,0,7.11984004046833,5.69503230772428,5.01189363460503,2.47494593551009,3.74154135270888,4.4491167085835,4.05592877769253,4.1113486967679,4.53268915692482,0,0,1.56269728780129,2.0897558818289,0,0,0,0,0,3.8756221844252,1.56269728780129,4.05592877769253,0,0,5.15062710076425,0,5.01189363460503,0,2.77866459148837,0,5.54209226544407,0,0.723647742947766,4.26587627994954,8.26273135179144,0,0,0,0,0,0,0,0,6.74376252955863,0,6.23369898421453,0,0,1.85016265155954,0,4.1113486967679,6.99279451671923,0,0,0,0,0,0,4.31391408445323,0,3.66951862473231,0,0,0,0,9.26954531446485,0,0,0,7.06475164056757,0.723647742947766,1.56269728780129,2.77866459148837,5.79995697340718,0,0,0,7.27350740514589,6.64393576158044,0.723647742947766,0,6.40980531855004,0,0,0,0,5.54209226544407,6.90142298885886,0,6.89354090883538,0,0,5.89776528947949,6.50599548603278,0,0,6.40980531855004,8.43009244544829,7.32129593605922,5.95947099686918,5.01189363460503,6.14352958744015,0,0,0,0,7.59356937180648,0,5.25274369983552,0,0,0
"LS-15544_S06_E1-50","Rbp4-Cre_KL100",0,3.91417376690644,0,3.97693160360013,0,0,5.08081984022085,6.59768440215737,4.61234425184738,0,8.85222930694384,0,5.45608429404737,0,4.39974884805782,0,6.98119828755529,3.84856128946786,8.17268180874144,0,6.47259995357385,0,6.60763461772278,0,0,0,6.93452819232936,0,6.71278376022278,6.2492851447545,0,7.30237318153635,0,5.10911337307091,4.25531992599413,0,3.17686218752608,0,5.80640400129436,0,0.740091456539528,0,0,0,0,0,6.77591493187686,4.79759765817943,4.96174728423196,0,0,5.52070118032677,3.17686218752608,4.30508684719857,0,0,1.59016851503294,7.31457405250434,0,0,4.65134691238075,7.35056952231874,8.52479392362323,0,0,1.59016851503294,0,0,0,0,0,0,4.89831062127824,1.59016851503294,0,0,0,5.3651642068193,6.95805194950685,0,2.12148249222589,0,0,0,0,0,0,1.59016851503294,0,0,0,4.99244936653125,7.82581703626279,0,0,0,4.39974884805782,0.740091456539528,0,0,1.2268558684983,0,0,0,8.68608969978704,7.0484892390153,0,0,1.2268558684983,0,3.17686218752608,0,0,5.6025875890371,5.29300468749851,0,6.58766508343696,0,7.27141179725923,4.39974884805782,7.46445435008017,0,0,4.72632473223252,6.76706357498216,7.61015152639894,7.21394968790093,6.22363471273565,3.17686218752608,0,0,0,0,7.55465484360131,0,6.21063642484127,0,0,0
"LS-15544_S07_E1-50","Rbp4-Cre_KL100",0,4.65307030668049,7.24491772788971,0,0,0,4.13180750962805,6.81075135691517,3.63741265642237,0,6.28412723269201,0,5.87914876654237,0,0,0,8.04211353138047,0,6.31901235457109,0,7.53434426048716,0,8.29082501082468,3.10928204515897,4.68907399544734,0,5.46708397699473,0,4.88804858257209,4.02317200924119,0,7.50938980557072,4.94870956925901,0,7.46335433028229,0,1.53972093089191,0,7.37217463611175,4.57824986126258,0,0,0,0,0,0,7.62076682663155,0,5.64259048029992,0,0,7.00178917538236,2.60557814514805,0,3.3075915468553,0,0.709991250026589,7.56857085715371,0,0,0,8.31694715864897,5.67885338281499,0,0,4.57824986126258,0,0,0,0,0,0,7.73711387835962,3.8431475333166,0,2.06314774013197,0,6.29584958365982,6.19929029097619,4.28081023229329,3.63741265642237,0,0,0,0,6.70042112592478,0,5.11674286500847,0,0,0,0,7.04410559924392,0,0,0,5.71422710251966,0,0,0,4.94870956925901,0,0,0,8.68106781644448,4.32724370164436,4.79198886262906,0,7.61609900684475,0,0,0,0,4.79198886262906,7.32146409455263,0,9.70041026418468,0,4.53933234966519,2.4464042962042,6.16134668620984,0,0,7.00892867029779,7.71981376068756,8.73157268104214,6.65563359559047,4.88804858257209,0,0,2.99886995538081,0,0,7.78364652341805,0.709991250026589,5.11674286500847,0,0,0
"LS-15544_S08_E1-50","Rbp4-Cre_KL100",0,0.667155091521081,0,0,1.12159708188948,0,4.43147918661244,5.72078718030667,5.72078718030667,2.51184965388729,7.04559912375329,0,0,0,5.62090780715316,0,7.53157460242733,0,3.60535596068578,0,5.9711652675924,0,8.47857884206407,0,3.29558761802905,0,5.73678159377083,0,0.667155091521081,2.51184965388729,3.00993163861898,7.33019344770761,0,0,6.65749073901983,0,4.6833270006672,0,4.6833270006672,3.37948468818055,0,0,0,0,0,0,4.26499388496334,0,0,0,0,0,0,4.39162414254909,0,0,5.51359592499968,0,0,0,1.12159708188948,8.1576615253365,0,0,0,3.67341748004372,4.86893615319242,0,0,0,0,0,4.22018728371164,0,0,3.67341748004372,0,4.89767555739762,8.31775067998004,0.667155091521081,3.97255149746637,0,0,0,0,2.90059135635542,0,0,0,0,0,3.45876985837387,6.91814130193255,0,0,0,7.01968572869533,1.12159708188948,1.46666140198695,3.60535596068578,5.51359592499968,0,0,0,8.1031795658157,7.58556373409087,0,0,7.10225652120724,0,1.46666140198695,6.39058749957962,0,1.12159708188948,6.05009198932021,0,8.00423885605337,0,0,3.60535596068578,6.17273882767252,0,0,7.53615167198272,8.1031795658157,8.09078788660184,6.24161516191729,2.35489497417494,6.19606488203955,0,0,0,0,5.37739311870172,0,4.39162414254909,0,0,0
"LS-15544_S09_E1-50","Rbp4-Cre_KL100",0,6.44610332034296,8.13715358499148,4.68394104416457,0,0,1.06899504039202,5.175328429592,3.11865875016448,3.70903536988815,6.57630360213873,0,4.96320658460576,4.033123436116,1.9049382155893,0,7.40079091490107,4.25674867640298,7.53068112866057,0,7.37716455563412,0,7.58118585608703,2.81533829419322,0,0,6.34255324021886,0,7.09380810954565,4.91151150867232,6.62526257461876,7.46495761707668,0,0,0,2.27587122824634,3.58252161258482,5.03743370135347,6.71092076155078,6.34255324021886,0,0,0,0,0,0,6.95387983215924,5.03743370135347,3.20707850177002,0,0,0,0,0.631323845407961,0,0,0,4.77353827206113,0,0,0,6.17728286241677,7.27858872822664,0,0,2.92368710122565,0,0,0,0,0,0,6.11007565834225,0,0,4.375976772282,0,6.67261447457637,6.55960763780422,0,3.44383775400266,0,0,0,0,4.71442924682637,4.52101484861209,2.69818673731809,0,0,0,0,6.79890760586175,0,0,0,5.80473952664154,0.631323845407961,0.631323845407961,6.07526033086195,7.78883755549829,0,0,0,7.09959460103445,7.29381137109401,0.631323845407961,0,0,3.20707850177002,0,0,0,5.73209668280535,5.26044082498209,0,5.23962882283809,0,6.51700231181602,3.20707850177002,5.37937640486075,0,0,9.05194633857999,7.99847407723347,8.2085042495457,5.30118523440263,5.30118523440263,3.36915337917401,0,4.98837568520884,0,0,7.68490058863738,0,6.32290057426322,0,0,0
